step,T_source_out_C,T_return_C,COP,Q_out_kW,P_el_kW,Q_geo_kW,model,T_tank_C,HP_on,Q_space_req_kW,Q_dhw_req_kW,Q_space_served_kW,Q_dhw_served_kW,Q_unmet_kW,flow_kgps,dP_kPa,P_pump_kW
2126,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,72.8000,0.3000,0.0000,0.0000,73.1000,7.8987,596.4566,6.7506
2127,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,73.1600,0.3000,0.0000,0.0000,73.4600,7.9179,599.0637,6.7965
2128,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,74.3200,0.3000,0.0000,0.0000,74.6200,7.9797,607.4992,6.9461
2129,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,76.1600,0.3000,0.0000,0.0000,76.4600,8.0779,620.9886,7.1877
2130,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,78.6000,0.3000,0.0000,0.0000,78.9000,8.2080,639.0825,7.5162
2131,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,81.4800,3.3000,0.0000,0.0000,84.7800,8.5216,683.6466,8.3476
2132,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,84.5200,3.3000,0.0000,0.0000,87.8200,8.6837,707.2170,8.7997
2133,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,87.6000,0.3000,0.0000,0.0000,87.9000,8.6880,707.8421,8.8118
2134,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,90.4400,0.3000,0.0000,0.0000,90.7400,8.8395,730.1960,9.2485
2135,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,92.8800,0.3000,0.0000,0.0000,93.1800,8.9696,749.6518,9.6347
2136,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,94.7200,0.3000,0.0000,0.0000,95.0200,9.0677,764.4761,9.9327
2137,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,95.8800,0.3000,0.0000,0.0000,96.1800,9.1296,773.8892,10.1237
2138,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,96.2400,0.3000,0.0000,0.0000,96.5400,9.1488,776.8210,10.1834
2139,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,95.8000,0.3000,0.0000,0.0000,96.1000,9.1253,773.2383,10.1104
2140,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,94.5600,0.3000,0.0000,0.0000,94.8600,9.0592,763.1818,9.9066
2141,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,92.6000,0.3000,0.0000,0.0000,92.9000,8.9547,747.4075,9.5899
2142,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,90.0400,3.3000,0.0000,0.0000,93.3400,8.9781,750.9357,9.6604
2143,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,87.1200,3.3000,0.0000,0.0000,90.4200,8.8224,727.6616,9.1986
2144,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,83.9600,0.3000,0.0000,0.0000,84.2600,8.4939,679.6510,8.2718
2145,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,80.8000,0.3000,0.0000,0.0000,81.1000,8.3253,655.5974,7.8207
2146,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,77.8800,0.3000,0.0000,0.0000,78.1800,8.1696,633.7189,7.4183
2147,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,75.3200,0.3000,0.0000,0.0000,75.6200,8.0331,614.8138,7.0767
2148,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,73.4000,0.3000,0.0000,0.0000,73.7000,7.9307,600.8046,6.8273
2149,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,72.1200,0.3000,0.0000,0.0000,72.4200,7.8624,591.5461,6.6642
2150,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,71.6800,0.3000,0.0000,0.0000,71.9800,7.8389,588.3785,6.6088
2151,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,72.0400,0.3000,0.0000,0.0000,72.3400,7.8581,590.9696,6.6541
2152,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,73.2000,0.3000,0.0000,0.0000,73.5000,7.9200,599.3537,6.8017
2153,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,75.0400,0.3000,0.0000,0.0000,75.3400,8.0181,612.7617,7.0400
2154,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,77.4800,0.3000,0.0000,0.0000,77.7800,8.1483,630.7480,7.3642
2155,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,80.3600,3.3000,0.0000,0.0000,83.6600,8.4619,675.0538,8.1849
2156,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,83.4000,3.3000,0.0000,0.0000,86.7000,8.6240,698.4912,8.6313
2157,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,86.4400,0.3000,0.0000,0.0000,86.7400,8.6261,698.8020,8.6373
2158,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,89.3200,0.3000,0.0000,0.0000,89.6200,8.7797,721.3429,9.0747
2159,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,91.7600,0.3000,0.0000,0.0000,92.0600,8.9099,740.6926,9.4562
2160,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,93.6000,0.3000,0.0000,0.0000,93.9000,9.0080,755.4370,9.7506
2161,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,94.7600,0.3000,0.0000,0.0000,95.0600,9.0699,764.7998,9.9393
2162,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,95.1200,0.3000,0.0000,0.0000,95.4200,9.0891,767.7161,9.9983
2163,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,94.6800,0.3000,0.0000,0.0000,94.9800,9.0656,764.1524,9.9262
2164,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,93.4000,0.3000,0.0000,0.0000,93.7000,8.9973,753.8280,9.7184
2165,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,91.4800,0.3000,0.0000,0.0000,91.7800,8.8949,738.4604,9.4119
2166,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,88.9200,3.3000,0.0000,0.0000,92.2200,8.9184,741.9695,9.4816
2167,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,86.0000,3.3000,0.0000,0.0000,89.3000,8.7627,718.8224,9.0254
2168,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,82.8400,0.3000,0.0000,0.0000,83.1400,8.4341,671.0809,8.1100
2169,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,79.6800,0.3000,0.0000,0.0000,79.9800,8.2656,647.1661,7.6647
2170,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,76.7600,0.3000,0.0000,0.0000,77.0600,8.1099,625.4162,7.2676
2171,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,74.2000,0.3000,0.0000,0.0000,74.5000,7.9733,606.6241,6.9305
2172,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,72.2400,0.3000,0.0000,0.0000,72.5400,7.8688,592.4114,6.6794
2173,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,71.0000,0.3000,0.0000,0.0000,71.3000,7.8027,583.4982,6.5236
2174,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,70.5600,0.3000,0.0000,0.0000,70.8600,7.7792,580.3500,6.4689
2175,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,70.9200,0.3000,0.0000,0.0000,71.2200,7.7984,582.9252,6.5137
2176,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,72.0800,0.3000,0.0000,0.0000,72.3800,7.8603,591.2578,6.6592
2177,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,73.9200,0.3000,0.0000,0.0000,74.2200,7.9584,604.5844,6.8943
2178,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,76.3600,0.3000,0.0000,0.0000,76.6600,8.0885,622.4629,7.2142
2179,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,79.2000,3.3000,0.0000,0.0000,82.5000,8.4000,666.2058,8.0185
2180,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,82.2800,3.3000,0.0000,0.0000,85.5800,8.5643,689.8144,8.4650
2181,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,85.3200,0.3000,0.0000,0.0000,85.6200,8.5664,690.1234,8.4709
2182,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,88.1600,0.3000,0.0000,0.0000,88.4600,8.7179,712.2251,8.8968
2183,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,90.6000,0.3000,0.0000,0.0000,90.9000,8.8480,731.4647,9.2735
2184,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,92.4800,0.3000,0.0000,0.0000,92.7800,8.9483,746.4465,9.5707
2185,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,93.6400,0.3000,0.0000,0.0000,93.9400,9.0101,755.7590,9.7571
2186,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,94.0000,0.3000,0.0000,0.0000,94.3000,9.0293,758.6597,9.8154
2187,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,93.5200,0.3000,0.0000,0.0000,93.8200,9.0037,754.7932,9.7377
2188,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,92.2800,0.3000,0.0000,0.0000,92.5800,8.9376,744.8462,9.5388
2189,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,90.3200,0.3000,0.0000,0.0000,90.6200,8.8331,729.2452,9.2298
2190,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,87.8000,3.3000,0.0000,0.0000,91.1000,8.8587,733.0520,9.3049
2191,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,84.8400,3.3000,0.0000,0.0000,88.1400,8.7008,709.7190,8.8481
2192,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,81.7200,0.3000,0.0000,0.0000,82.0200,8.3744,662.5600,7.9503
2193,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,78.5600,0.3000,0.0000,0.0000,78.8600,8.2059,638.7840,7.5108
2194,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,75.6000,0.3000,0.0000,0.0000,75.9000,8.0480,616.8690,7.1136
2195,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,73.0800,0.3000,0.0000,0.0000,73.3800,7.9136,598.4839,6.7863
2196,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,71.1200,0.3000,0.0000,0.0000,71.4200,7.8091,584.3581,6.5386
2197,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,69.8800,0.3000,0.0000,0.0000,70.1800,7.7429,575.4999,6.3850
2198,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,69.4000,0.3000,0.0000,0.0000,69.7000,7.7173,572.0873,6.3261
2199,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,69.8000,0.3000,0.0000,0.0000,70.1000,7.7387,574.9305,6.3751
2200,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,70.9200,0.3000,0.0000,0.0000,71.2200,7.7984,582.9252,6.5137
2201,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,72.8000,0.3000,0.0000,0.0000,73.1000,7.8987,596.4566,6.7506
2202,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,75.2400,0.3000,0.0000,0.0000,75.5400,8.0288,614.2272,7.0662
2203,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,78.0800,3.3000,0.0000,0.0000,81.3800,8.3403,657.7130,7.8600
2204,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,81.1200,3.3000,0.0000,0.0000,84.4200,8.5024,680.8793,8.2950
2205,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,84.2000,0.3000,0.0000,0.0000,84.5000,8.5067,681.4938,8.3067
2206,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,87.0400,0.3000,0.0000,0.0000,87.3400,8.6581,703.4714,8.7273
2207,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,89.4800,0.3000,0.0000,0.0000,89.7800,8.7883,722.6047,9.0994
2208,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,91.3200,0.3000,0.0000,0.0000,91.6200,8.8864,737.1862,9.3866
2209,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,92.4800,0.3000,0.0000,0.0000,92.7800,8.9483,746.4465,9.5707
2210,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,92.8400,0.3000,0.0000,0.0000,93.1400,8.9675,749.3310,9.6283
2211,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,92.4000,0.3000,0.0000,0.0000,92.7000,8.9440,745.8062,9.5579
2212,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,91.1600,0.3000,0.0000,0.0000,91.4600,8.8779,735.9131,9.3614
2213,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,89.2000,0.3000,0.0000,0.0000,89.5000,8.7733,720.3973,9.0561
2214,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,86.6800,3.3000,0.0000,0.0000,89.9800,8.7989,724.1832,9.1303
2215,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,83.7200,3.3000,0.0000,0.0000,87.0200,8.6411,700.9793,8.6792
2216,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,80.5600,0.3000,0.0000,0.0000,80.8600,8.3125,653.7866,7.7871
2217,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,77.4000,0.3000,0.0000,0.0000,77.7000,8.1440,630.1546,7.3535
2218,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,74.4800,0.3000,0.0000,0.0000,74.7800,7.9883,608.6669,6.9669
2219,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,71.9200,0.3000,0.0000,0.0000,72.2200,7.8517,590.1053,6.6390
2220,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,70.0000,0.3000,0.0000,0.0000,70.3000,7.7493,576.3545,6.3997
2221,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,68.7200,0.3000,0.0000,0.0000,69.0200,7.6811,567.2685,6.2433
2222,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,68.2800,0.3000,0.0000,0.0000,68.5800,7.6576,564.1602,6.1902
2223,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,68.6400,0.3000,0.0000,0.0000,68.9400,7.6768,566.7028,6.2336
2224,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,69.8000,0.3000,0.0000,0.0000,70.1000,7.7387,574.9305,6.3751
2225,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,71.6400,0.3000,0.0000,0.0000,71.9400,7.8368,588.0909,6.6037
2226,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,74.0800,0.3000,0.0000,0.0000,74.3800,7.9669,605.7496,6.9150
2227,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,76.9200,3.3000,0.0000,0.0000,80.2200,8.2784,648.9687,7.6980
2228,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,80.0000,3.3000,0.0000,0.0000,83.3000,8.4427,672.3022,8.1330
2229,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,83.0400,0.3000,0.0000,0.0000,83.3400,8.4448,672.6077,8.1388
2230,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,85.9200,0.3000,0.0000,0.0000,86.2200,8.5984,694.7666,8.5598
2231,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,88.3200,0.3000,0.0000,0.0000,88.6200,8.7264,713.4796,8.9212
2232,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,90.2000,0.3000,0.0000,0.0000,90.5000,8.8267,728.2948,9.2111
2233,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,91.3600,0.3000,0.0000,0.0000,91.6600,8.8885,737.5047,9.3929
2234,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,91.7200,0.3000,0.0000,0.0000,92.0200,8.9077,740.3735,9.4498
2235,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,91.2400,0.3000,0.0000,0.0000,91.5400,8.8821,736.5495,9.3740
2236,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,90.0000,0.3000,0.0000,0.0000,90.3000,8.8160,726.7122,9.1800
2237,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,88.0400,0.3000,0.0000,0.0000,88.3400,8.7115,711.2848,8.8785
2238,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,85.5200,3.3000,0.0000,0.0000,88.8200,8.7371,715.0492,8.9518
2239,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,82.5600,3.3000,0.0000,0.0000,85.8600,8.5792,691.9790,8.5064
2240,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,79.4400,0.3000,0.0000,0.0000,79.7400,8.2528,645.3658,7.6316
2241,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,76.2800,0.3000,0.0000,0.0000,76.5800,8.0843,621.8730,7.2036
2242,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,73.3200,0.3000,0.0000,0.0000,73.6200,7.9264,600.2241,6.8170
2243,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,70.8000,0.3000,0.0000,0.0000,71.1000,7.7920,582.0662,6.4987
2244,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,68.8400,0.3000,0.0000,0.0000,69.1400,7.6875,568.1176,6.2579
2245,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,67.6000,0.3000,0.0000,0.0000,67.9000,7.6213,559.3717,6.1086
2246,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,67.1200,0.3000,0.0000,0.0000,67.4200,7.5957,556.0026,6.0514
2247,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,67.4800,0.3000,0.0000,0.0000,67.7800,7.6149,558.5286,6.0942
2248,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,68.6400,0.3000,0.0000,0.0000,68.9400,7.6768,566.7028,6.2336
2249,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,70.5200,0.3000,0.0000,0.0000,70.8200,7.7771,580.0642,6.4640
2250,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,72.9600,0.3000,0.0000,0.0000,73.2600,7.9072,597.6147,6.7710
2251,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,75.8000,3.3000,0.0000,0.0000,79.1000,8.2187,640.5760,7.5436
2252,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,78.8400,3.3000,0.0000,0.0000,82.1400,8.3808,663.4706,7.9674
2253,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,81.9200,0.3000,0.0000,0.0000,82.2200,8.3851,664.0780,7.9787
2254,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,84.7600,0.3000,0.0000,0.0000,85.0600,8.5365,685.8025,8.3886
2255,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,87.2000,0.3000,0.0000,0.0000,87.5000,8.6667,704.7189,8.7513
2256,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,89.0400,0.3000,0.0000,0.0000,89.3400,8.7648,719.1373,9.0315
2257,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,90.2000,0.3000,0.0000,0.0000,90.5000,8.8267,728.2948,9.2111
2258,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,90.5600,0.3000,0.0000,0.0000,90.8600,8.8459,731.1475,9.2673
2259,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,90.1200,0.3000,0.0000,0.0000,90.4200,8.8224,727.6616,9.1986
2260,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,88.8800,0.3000,0.0000,0.0000,89.1800,8.7563,717.8783,9.0069
2261,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,86.9200,0.3000,0.0000,0.0000,87.2200,8.6517,702.5364,8.7092
2262,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,84.3600,3.3000,0.0000,0.0000,87.6600,8.6752,705.9674,8.7755
2263,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,81.4400,3.3000,0.0000,0.0000,84.7400,8.5195,683.3389,8.3417
2264,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,78.2800,0.3000,0.0000,0.0000,78.5800,8.1909,636.6962,7.4726
2265,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,75.1200,0.3000,0.0000,0.0000,75.4200,8.0224,613.3477,7.0505
2266,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,72.2000,0.3000,0.0000,0.0000,72.5000,7.8667,592.1229,6.6744
2267,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,69.6400,0.3000,0.0000,0.0000,69.9400,7.7301,573.7925,6.3555
2268,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,67.6800,0.3000,0.0000,0.0000,67.9800,7.6256,559.9341,6.1181
2269,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,66.4400,0.3000,0.0000,0.0000,66.7400,7.5595,551.2455,5.9709
2270,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,66.0000,0.3000,0.0000,0.0000,66.3000,7.5360,548.1772,5.9193
2271,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,66.3600,0.3000,0.0000,0.0000,66.6600,7.5552,550.6870,5.9615
2272,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,67.5200,0.3000,0.0000,0.0000,67.8200,7.6171,558.8095,6.0990
2273,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,69.3600,0.3000,0.0000,0.0000,69.6600,7.7152,571.8034,6.3212
2274,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,71.8000,0.3000,0.0000,0.0000,72.1000,7.8453,589.2416,6.6239
2275,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,74.6400,3.3000,0.0000,0.0000,77.9400,8.1568,631.9356,7.3858
2276,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,77.7200,3.3000,0.0000,0.0000,81.0200,8.3211,654.9936,7.8095
2277,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,80.7600,0.3000,0.0000,0.0000,81.0600,8.3232,655.2955,7.8151
2278,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,83.6000,0.3000,0.0000,0.0000,83.9000,8.4747,676.8910,8.2196
2279,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,86.0400,0.3000,0.0000,0.0000,86.3400,8.6048,695.6969,8.5776
2280,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,87.9200,0.3000,0.0000,0.0000,88.2200,8.7051,710.3452,8.8603
